impcParameterOrigId,name,description,isMandatory
89689,Housing and Husbandry,Housing_and_husbandry,FALSE
89690,Housing and Husbandry,Housing_and_husbandry,FALSE
89691,Housing and Husbandry,Housing_and_husbandry,FALSE
89692,Housing and Husbandry,Housing_and_husbandry,FALSE
89693,Housing and Husbandry,Housing_and_husbandry,FALSE
89694,Housing and Husbandry,Housing_and_husbandry,FALSE
89695,Housing and Husbandry,Housing_and_husbandry,FALSE
89696,Housing and Husbandry,Housing_and_husbandry,FALSE
89697,Housing and Husbandry,Housing_and_husbandry,FALSE
89698,Housing and Husbandry,Housing_and_husbandry,FALSE
89699,Housing and Husbandry,Housing_and_husbandry,FALSE
89700,Housing and Husbandry,Housing_and_husbandry,FALSE
89701,Housing and Husbandry,Housing_and_husbandry,FALSE
89702,Housing and Husbandry,Housing_and_husbandry,FALSE
89703,Housing and Husbandry,Housing_and_husbandry,FALSE
89704,Housing and Husbandry,Housing_and_husbandry,FALSE
89705,Housing and Husbandry,Housing_and_husbandry,FALSE
89706,Housing and Husbandry,Housing_and_husbandry,FALSE
89707,Housing and Husbandry,Housing_and_husbandry,FALSE
89708,Housing and Husbandry,Housing_and_husbandry,FALSE
89709,Housing and Husbandry,Housing_and_husbandry,FALSE
89710,Housing and Husbandry,Housing_and_husbandry,FALSE
89711,Housing and Husbandry,Housing_and_husbandry,FALSE
89712,Housing and Husbandry,Housing_and_husbandry,FALSE
89713,Housing and Husbandry,Housing_and_husbandry,FALSE
89714,Housing and Husbandry,Housing_and_husbandry,FALSE
89715,Housing and Husbandry,Housing_and_husbandry,FALSE
89716,Housing and Husbandry,Housing_and_husbandry,FALSE
89717,Housing and Husbandry,Housing_and_husbandry,FALSE
89718,Housing and Husbandry,Housing_and_husbandry,FALSE
89719,Housing and Husbandry,Housing_and_husbandry,FALSE
89720,Housing and Husbandry,Housing_and_husbandry,FALSE
90854,Housing and Husbandry,Housing_and_husbandry,FALSE
29774,Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs. Ontological description: MP:0002429 - abnormal blood cell morphology/development.,TRUE
29775,Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs. Ontological description: MP:0002429 - abnormal blood cell morphology/development.,TRUE
29776,Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs. Ontological description: MP:0002429 - abnormal blood cell morphology/development.,TRUE
29777,Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs. Ontological description: MP:0002429 - abnormal blood cell morphology/development.,TRUE
29778,Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs. Ontological description: MP:0002429 - abnormal blood cell morphology/development.,TRUE
29779,Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs. Ontological description: MP:0002429 - abnormal blood cell morphology/development.,TRUE
29780,Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs. Ontological description: MP:0002429 - abnormal blood cell morphology/development.,TRUE
29781,Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs. Ontological description: MP:0002429 - abnormal blood cell morphology/development.,TRUE
29782,Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs. Ontological description: MP:0002429 - abnormal blood cell morphology/development.,TRUE
29783,Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs. Ontological description: MP:0002429 - abnormal blood cell morphology/development.,TRUE
