"impcParameterOrigId","name","description","parameterId"
73117,"Cerebral aqueduct",NA,"IMPC_EMA_044_001"
73105,"Cerebral cortex",NA,"IMPC_EMA_032_001"
52306,"Cerebral cortex","cerebral_cortex","IMPC_EMO_037_001"
52443,"Cervical flexure morphology","cervical_flexure_morphology","IMPC_EMO_174_001"
19298,"Cervical processes",NA,"IMPC_XRY_063_001"
57176,"Cervical vertebrae morphology","cervical_vertebrae_morphology","IMPC_XRY_070_001"
18443,"Chamber temperature (Tc)",NA,"IMPC_CHL_026_001"
30958,"Chamber temperature max",NA,"IMPC_CAL_026_001"
30957,"Chamber temperature min",NA,"IMPC_CAL_025_001"
27631,"Chest bone","ribcage","IMPC_ALZ_064_001"
29791,"Chip card number","chip_card_number","IMPC_HEM_023_001"
37380,"Chloride","chloride","IMPC_CBC_003_001"
37434,"Cholesterol ratio","TC/HDLC ratio","IMPC_CBC_058_001"
41926,"Chorioallantoic fusion","chorioallantoic_fusion","IMPC_GEL_019_001"
73218,"Circumventricular organ",NA,"IMPC_EMA_145_001"
73152,"Clavicle",NA,"IMPC_EMA_079_001"
19242,"Clavicle","clavicle","IMPC_XRY_007_001"
52068,"Cleaning agent/disinfectant","cleaning_agent_disinfectant","IMPC_YMZ_016_001"
44546,"Cleft Palate","cleft_palate","IMPC_GEO_018_002"
46244,"Cleft palate",NA,"IMPC_GEP_076_001"
29223,"Click +20dB waveforms (numerical format)","click_20db_waveforms_numerical_format_","IMPC_ABR_017_001"
29225,"Click +20dB+50dB waveforms (pdf format)","click_20db_50db_waveforms_pdf_format_","IMPC_ABR_019_001"
29224,"Click +50dB waveforms (numerical format)","click_50db_waveforms_numerical_format_","IMPC_ABR_018_001"
29220,"Click-evoked + 6 to 30kHz tone waveforms (pdf format)","click_evoked_6_to_30khz_tone_waveforms_pdf_format_","IMPC_ABR_014_001"
29208,"Click-evoked ABR threshold","click_evoked_abr_threshold","IMPC_ABR_002_001"
29209,"Click-evoked ABR waveforms (numerical format)","click_evoked_abr_waveforms_numerical_format_","IMPC_ABR_003_001"
68009,"Clog- events (Panel A)",NA,"IMPC_IMM_117_001"
68054,"Clog- events (Panel B)",NA,"IMPC_IMM_162_001"
38105,"Coat - color - abdomen","coat_color_abdomen","IMPC_CSD_007_001"
38103,"Coat - color - back","coat_color_back","IMPC_CSD_005_001"
38104,"Coat - color - head","coat_color_head","IMPC_CSD_006_001"
38108,"Coat - color pattern - abdomen","coat_color_pattern_abdomen","IMPC_CSD_010_001"
38106,"Coat - color pattern - back","coat_color_pattern_back","IMPC_CSD_008_001"
38107,"Coat - color pattern - head","coat_color_pattern_head","IMPC_CSD_009_001"
38111,"Coat - hair distribution - abdomen","coat_hair_distribution_abdomen","IMPC_CSD_013_001"
38109,"Coat - hair distribution - back","coat_hair_distribution_back","IMPC_CSD_011_001"
38110,"Coat - hair distribution - head","coat_hair_distribution_head","IMPC_CSD_012_001"
38114,"Coat - hair texture / appearance - abdomen","coat_hair_texture_appearance_abdomen","IMPC_CSD_016_001"
38112,"Coat - hair texture / appearance - back","coat_hair_texture_appearance_back","IMPC_CSD_014_001"
38113,"Coat - hair texture / appearance - head","coat_hair_texture_appearance_head","IMPC_CSD_015_001"
73125,"Cochlea",NA,"IMPC_EMA_052_001"
52305,"Cochlea","cochlea","IMPC_EMO_036_001"
68003,"Collection buffer catalog number number",NA,"IMPC_IMM_111_002"
34658,"Collection buffer catalog number number",NA,"IMPC_IMM_111_001"
68002,"Collection buffer manufacturer",NA,"IMPC_IMM_110_002"
34657,"Collection buffer manufacturer",NA,"IMPC_IMM_110_001"
27612,"Colon","colon","IMPC_ALZ_045_001"
16408,"Color of arena","color_of_arena","IMPC_OFD_029_001"
32723,"Colorspace",NA,"IMPC_ELZ_082_001"
27661,"Colorspace","colorspace","IMPC_ALZ_094_001"
36690,"Comment on Decision (in English)",NA,"IMPC_EVP_003_001"
19267,"Comment on XRay image","comment_on_xray_image","IMPC_XRY_032_001"
44530,"Comment on image","comment_on_image","IMPC_GEO_049_001"
36968,"Comments (in English)","General comments in English","IMPC_PAT_032_002"
72193,"Common atrial chamber",NA,"IMPC_EOL_032_001"
18436,"Compensation (Comp)",NA,"IMPC_CHL_016_001"
51547,"Conditioning Baseline % Freezing Time","conditioning_baseline_freezing_time","IMPC_FEA_003_001"
51548,"Conditioning Baseline Average Motion Index","conditioning_baseline_average_motion_index","IMPC_FEA_004_001"
51545,"Conditioning Baseline Freeze Count","conditioning_baseline_freeze_count","IMPC_FEA_001_001"
51546,"Conditioning Baseline Freezing Time","conditioning_baseline_freezing_time","IMPC_FEA_002_001"
51550,"Conditioning Baseline Maximum Motion Index","conditioning_baseline_maximum_motion_index","IMPC_FEA_006_001"
51549,"Conditioning Baseline Minimum Motion Index","conditioning_baseline_minimum_motion_index","IMPC_FEA_005_001"
51644,"Conditioning Post-shock % Freezing Time","conditioning_post_shock_freezing_time","IMPC_FEA_100_001"
51645,"Conditioning Post-shock Average Motion Index","conditioning_post_shock_average_motion_index","IMPC_FEA_101_001"
51642,"Conditioning Post-shock Freeze Count","conditioning_post_shock_freeze_count","IMPC_FEA_098_001"
51643,"Conditioning Post-shock Freezing Time","conditioning_post_shock_freezing_time","IMPC_FEA_099_001"
51647,"Conditioning Post-shock Maximum Motion Index","conditioning_post_shock_maximum_motion_index","IMPC_FEA_103_001"
51646,"Conditioning Post-shock Minimum Motion Index","conditioning_post_shock_minimum_motion_index","IMPC_FEA_102_001"
51639,"Conditioning Shock Average Motion Index","conditioning_shock_average_motion_index","IMPC_FEA_095_001"
51641,"Conditioning Shock Maximum Motion Index","conditioning_shock_maximum_motion_index","IMPC_FEA_097_001"
51640,"Conditioning Shock Minimum Motion Index","conditioning_shock_minimum_motion_index","IMPC_FEA_096_001"
51635,"Conditioning Tone % Freezing Time","conditioning_tone_freezing_time","IMPC_FEA_091_001"
51636,"Conditioning Tone Average Motion Index","conditioning_tone_average_motion_index","IMPC_FEA_092_001"
51633,"Conditioning Tone Freeze Count","conditioning_tone_freeze_count","IMPC_FEA_089_001"
51634,"Conditioning Tone Freezing Time","conditioning_tone_freezing_time","IMPC_FEA_090_001"
51638,"Conditioning Tone Maximum Motion Index","conditioning_tone_maximum_motion_index","IMPC_FEA_094_001"
51637,"Conditioning Tone Minimum Motion Index","conditioning_tone_minimum_motion_index","IMPC_FEA_093_001"
51569,"Conditioning: Date and time","conditioning_date_and_time","IMPC_FEA_025_001"
51577,"Conditioning: Length of time baseline","conditioning_length_of_time_baseline","IMPC_FEA_033_001"
51583,"Conditioning: Length of time no stimulus","conditioning_length_of_time_no_stimulus","IMPC_FEA_039_001"
51582,"Conditioning: Length of time shock stimulus","conditioning_length_of_time_shock_stimulus","IMPC_FEA_038_001"
51580,"Conditioning: Length of time tone stimulus","conditioning_length_of_time_tone_stimulus","IMPC_FEA_036_001"
51575,"Conditioning: Mouse arena colour","conditioning_mouse_arena_colour","IMPC_FEA_031_001"
51574,"Conditioning: Mouse arena dimension","conditioning_mouse_arena_dimension","IMPC_FEA_030_001"
51576,"Conditioning: Mouse arena floor","conditioning_mouse_arena_floor","IMPC_FEA_032_001"
51573,"Conditioning: Mouse arena shape","conditioning_mouse_arena_shape","IMPC_FEA_029_001"
51622,"Conditioning: Near infra red light  arena","conditioning_near_infra_red_light_arena","IMPC_FEA_078_001"
51572,"Conditioning: Olfactory cue","conditioning_olfactory_cue","IMPC_FEA_028_001"
51570,"Conditioning: Room acclimation time","conditioning_room_acclimation_time","IMPC_FEA_026_001"
51581,"Conditioning: Shock stimulus intensity (unconditioned stimulus)","conditioning_shock_stimulus_intensity_unconditioned_stimulus","IMPC_FEA_037_001"
51625,"Conditioning: Start time of baseline","conditioning_start_time_of_baseline","IMPC_FEA_081_001"
51627,"Conditioning: Start time of each shock stimulus","conditioning_start_time_of_each_shock_stimulus","IMPC_FEA_083_001"
51626,"Conditioning: Start time of each tone stimulus","conditioning_start_time_of_each_tone_stimulus","IMPC_FEA_082_001"
51628,"Conditioning: Start time of no stimulus","conditioning_start_time_of_no_stimulus","IMPC_FEA_084_001"
51579,"Conditioning: Tone stimulus frequency (Hz; conditioned stimulus)","conditioning_tone_stimulus_frequency_hz_conditioned_stimulus","IMPC_FEA_035_001"
51578,"Conditioning: Tone stimulus intensity ( dB; conditioned stimulus)","conditioning_tone_stimulus_intensity_db_conditioned_stimulus","IMPC_FEA_034_001"
51584,"Conditioning: Total time","conditioning_total_time","IMPC_FEA_040_001"
51571,"Conditioning: White house light level in arena","conditioning_white_house_light_level_in_arena","IMPC_FEA_027_001"
38160,"Contact righting","contact_righting","IMPC_CSD_077_001"
51553,"Context % Freezing Time","context_freezing_time","IMPC_FEA_009_001"
51554,"Context Average Motion Index","context_average_motion_index","IMPC_FEA_010_001"
51551,"Context Freeze Count","context_freeze_count","IMPC_FEA_007_001"
51552,"Context Freezing Time","context_freezing_time","IMPC_FEA_008_001"
51556,"Context Maximum Motion Index","context_maximum_motion_index","IMPC_FEA_012_001"
51555,"Context Minimum Motion Index","context_minimum_motion_index","IMPC_FEA_011_001"
51585,"Context: Date and time","context_date_and_time","IMPC_FEA_041_001"
51591,"Context: Mouse arena colour","context_mouse_arena_colour","IMPC_FEA_047_001"
51590,"Context: Mouse arena dimension","context_mouse_arena_dimension","IMPC_FEA_046_001"
51592,"Context: Mouse arena floor","context_mouse_arena_floor","IMPC_FEA_048_001"
51589,"Context: Mouse arena shape","context_mouse_arena_shape","IMPC_FEA_045_001"
51623,"Context: Near infra red light  arena","context_near_infra_red_light_arena","IMPC_FEA_079_001"
51588,"Context: Olfactory cue","context_olfactory_cue","IMPC_FEA_044_001"
51586,"Context: Room acclimation time","context_room_acclimation_time","IMPC_FEA_042_001"
51593,"Context: Total time","context_total_time","IMPC_FEA_049_001"
51587,"Context: White house light level in arena","context_white_house_light_level_in_arena","IMPC_FEA_043_001"
90940,"Control animal production location","control_animal_source","IMPC_EXD_012_002"
90936,"Control design","control_design","IMPC_EXD_006_001"
90937,"Control phenotyping design","frequency_of_controls","IMPC_EXD_007_001"
90942,"Control stock management","core_stock_strategy","IMPC_EXD_014_001"
38998,"Controls and knockout same source","controls_and_knockout_same_source","IMPC_EXD_011_001"
67966,"Conventional DC - % of live leukocytes (Panel B)",NA,"IMPC_IMM_072_002"
68122,"Conventional DC - cell count",NA,"IMPC_IMM_230_001"
90941,"Core colony source","core_colony_source","IMPC_EXD_013_001"
39001,"Core stock strategy","core_stock_strategy","IMPC_EXD_014_001"
73135,"Cornea",NA,"IMPC_EMA_062_001"
46586,"Cornea","cornea","IMPC_EYE_007_001"
46656,"Corneal Sclerization",NA,"IMPC_EYE_080_001"
46657,"Corneal deposits",NA,"IMPC_EYE_081_001"
46660,"Corneal mineralization",NA,"IMPC_EYE_084_001"
46587,"Corneal opacity","corneal_opacity","IMPC_EYE_008_001"
46661,"Corneal ulcer",NA,"IMPC_EYE_085_001"
46588,"Corneal vascularization","corneal_vascularization","IMPC_EYE_009_001"
73107,"Corpus striatum",NA,"IMPC_EMA_034_001"
44505,"Craniofacial","craniofacial","IMPC_GEO_013_001"
44506,"Craniofacial Development","craniofacial_development","IMPC_GEO_014_001"
73100,"Craniofacial morphology",NA,"IMPC_EMA_027_001"
52446,"Craniofacial morphology","craniofacial_morphology","IMPC_EMO_177_001"
45478,"Craniofacial morphology",NA,"IMPC_GEM_062_001"
32701,"Cranium",NA,"IMPC_ELZ_059_001"
27633,"Cranium","skull","IMPC_ALZ_066_001"
37405,"Creatine kinase","creatine_kinase","IMPC_CBC_028_001"
37382,"Creatinine","creatinine_enzymatic_method_preferred_","IMPC_CBC_005_001"
73157,"Cricoid cartilage",NA,"IMPC_EMA_084_001"
51559,"Cue Baseline % Freezing Time","cue_baseline_freezing_time","IMPC_FEA_015_001"
51560,"Cue Baseline Average Motion Index","cue_baseline_average_motion_index","IMPC_FEA_016_001"
51557,"Cue Baseline Freeze Count","cue_baseline_freeze_count","IMPC_FEA_013_001"
51558,"Cue Baseline Freezing Time","cue_baseline_freezing_time","IMPC_FEA_014_001"
51562,"Cue Baseline Maximum Motion Index","cue_baseline_maximum_motion_index","IMPC_FEA_018_001"
51561,"Cue Baseline Minimum Motion Index","cue_baseline_minimum_motion_index","IMPC_FEA_017_001"
51565,"Cue Tone % Freezing Time","cue_tone_freezing_time","IMPC_FEA_021_001"
51566,"Cue Tone Average Motion Index","cue_tone_average_motion_index","IMPC_FEA_022_001"
51563,"Cue Tone Freeze Count","cue_tone_freeze_count","IMPC_FEA_019_001"
51564,"Cue Tone Freezing Time","cue_tone_freezing_time","IMPC_FEA_020_001"
51568,"Cue Tone Maximum Motion Index","cue_tone_maximum_motion_index","IMPC_FEA_024_001"
51567,"Cue Tone Minimum Motion Index","cue_tone_minimum_motion_index","IMPC_FEA_023_001"
51594,"Cue: Date and time","cue_date_and_time","IMPC_FEA_050_001"
51601,"Cue: Length of time baseline","cue_length_of_time_baseline","IMPC_FEA_057_001"
51605,"Cue: Length of time no stimulus","cue_length_of_time_no_stimulus","IMPC_FEA_061_001"
85373,"Cue: Length of time tone stimulus",NA,"IMPC_FEA_108_001"
51599,"Cue: Mouse arena colour","cue_mouse_arena_colour","IMPC_FEA_055_001"
51598,"Cue: Mouse arena dimension","cue_mouse_arena_dimension","IMPC_FEA_054_001"
51600,"Cue: Mouse arena floor","cue_mouse_arena_floor","IMPC_FEA_056_001"
51597,"Cue: Mouse arena shape","cue_mouse_arena_shape","IMPC_FEA_053_001"
51624,"Cue: Near infra red light  arena","cue_near_infra_red_light_arena","IMPC_FEA_080_001"
51596,"Cue: Olfactory cue","cue_olfactory_cue","IMPC_FEA_052_001"
51629,"Cue: Start time of baseline","cue_start_time_of_baseline","IMPC_FEA_085_001"
51630,"Cue: Start time of each tone stimulus","cue_start_time_of_each_tone_stimulus","IMPC_FEA_086_001"
51631,"Cue: Start time of no stimulus","cue_start_time_of_no_stimulus","IMPC_FEA_087_001"
51603,"Cue: Tone stimulus frequency (Hz; conditioned stimulus)","cue_tone_stimulus_frequency_hz_conditioned_stimulus","IMPC_FEA_059_001"
51602,"Cue: Tone stimulus intensity  (conditioned stimulus)","cue_tone_stimulus_intensity_conditioned_stimulus","IMPC_FEA_058_001"
51606,"Cue: Total time","cue_total_time","IMPC_FEA_062_001"
51595,"Cue: White house light level in arena","cue_white_house_light_level_in_arena","IMPC_FEA_051_001"
51632,"Cue: arena rotation","cue_arena_rotation","IMPC_FEA_088_001"
51604,"Cue: tone response measurement time",NA,"IMPC_FEA_060_001"
18108,"Cumulative food intake","cumulative_food_intake","IMPC_CAL_009_001"
18121,"Cumulative water intake",NA,"IMPC_CAL_022_001"
46245,"Curl or short tail",NA,"IMPC_GEP_078_001"
44873,"Cyanosis","cyanosis","IMPC_GEP_029_002"
34571,"DN CD25+ NKT cells",NA,"IMPC_IMM_024_001"
34565,"DN CD25+ T cells",NA,"IMPC_IMM_018_001"
34572,"DN CD25- NKT cells",NA,"IMPC_IMM_025_001"
34566,"DN CD25- T cells",NA,"IMPC_IMM_019_001"
34592,"DN CD44+CD62L+ NKT cells",NA,"IMPC_IMM_047_001"
34582,"DN CD44+CD62L+ T cells",NA,"IMPC_IMM_037_001"
34591,"DN CD44+CD62L- NKT cells",NA,"IMPC_IMM_046_001"
34581,"DN CD44+CD62L- T cells",NA,"IMPC_IMM_036_001"
34593,"DN CD44-CD62L+ NKT cells",NA,"IMPC_IMM_048_001"
34583,"DN CD44-CD62L+ T cells",NA,"IMPC_IMM_038_001"
34584,"DN CD44-CD62L- T cells",NA,"IMPC_IMM_039_001"
34560,"DN NKT cells",NA,"IMPC_IMM_013_001"
34556,"DN T cells",NA,"IMPC_IMM_009_001"
67994,"DNAse I catalog number",NA,"IMPC_IMM_102_002"
34649,"DNAse I catalog number",NA,"IMPC_IMM_102_001"
67993,"DNAse I manufacturer",NA,"IMPC_IMM_101_002"
34648,"DNAse I manufacturer",NA,"IMPC_IMM_101_001"
34557,"DP T cells",NA,"IMPC_IMM_010_001"
52113,"Dark side arena dimensions (L x W x H in mm)","dark_side_arena_dimensions_l_x_w_x_h_in_mm","IMPC_LDT_030_001"
52094,"Dark side distance travelled","dark_side_distance_travelled","IMPC_LDT_011_001"
52087,"Dark side time spent","dark_side_time_spent","IMPC_LDT_004_001"
90855,"Data acquisition sampling rate",NA,"IMPC_ECG_030_001"
7644,"Data analysis finished",NA,"IMPC_MAA_009_001"
91503,"Data scoring method",NA,"IMPC_FOR_015_001"
32713,"Date Microscope last calibrated",NA,"IMPC_ELZ_071_001"
27650,"Date Microscope last calibrated","date_microscope_last_calibrated","IMPC_ALZ_083_001"
46625,"Date OCT equipment last calibrated",NA,"IMPC_EYE_049_001"
46623,"Date Ophthalmoscope equipment last calibrated",NA,"IMPC_EYE_047_001"
67263,"Date Preparation Finished",NA,"IMPC_EML_013_001"
73084,"Date Preparation Finished",NA,"IMPC_EMA_011_001"
19288,"Date Scanner equipment last calibrated",NA,"IMPC_XRY_053_001"
46624,"Date Scheimpflug equipment last calibrated",NA,"IMPC_EYE_048_001"
46622,"Date Slit Lamp equipment last calibrated",NA,"IMPC_EYE_046_001"
19282,"Date Xray equipment last calibrated",NA,"IMPC_XRY_047_001"
17733,"Date and time","date_and_time","IMPC_ACS_012_001"
37420,"Date and time of blood collection","date_and_time_of_blood_collection","IMPC_CBC_046_001"
37425,"Date and time of sacrifice",NA,"IMPC_CBC_040_001"
21195,"Date and time of sacrifice",NA,"IMPC_HEM_016_001"
67985,"Date and time of sample preparation",NA,"IMPC_IMM_093_002"
89678,"Date effective from","date_effective_from","IMPC_HOU_004_002"
89679,"Date effective until","date_effective_until","IMPC_HOU_005_002"
17600,"Date equipment last calibrated",NA,"IMPC_GRS_014_001"
44541,"Date equipment last calibrated","date_equipment_last_calibrated","IMPC_GEO_060_001"
73082,"Date equipment last calibrated",NA,"IMPC_EMA_009_001"
51619,"Date equipment last calibrated (shock)","date_equipment_last_calibrated_shock","IMPC_FEA_075_001"
51620,"Date equipment last calibrated (tone)","date_equipment_last_calibrated_tone","IMPC_FEA_076_001"
73223,"Date of Annotation",NA,"IMPC_EMA_150_001"
52448,"Date of Annotation","date_of_annotation","IMPC_EMO_179_001"
27668,"Date of Perfusion","date_of_perfusion","IMPC_ALZ_101_001"
67262,"Date of Sacrifice",NA,"IMPC_EML_012_001"
27667,"Date of Sacrifice","date_of_sacrifice","IMPC_ALZ_100_001"
73083,"Date of Sacrifice",NA,"IMPC_EMA_010_001"
67255,"Date of Scan",NA,"IMPC_EML_014_001"
73085,"Date of Scan",NA,"IMPC_EMA_012_001"
18593,"Date of Test","date_of_test","IMPC_ABR_047_001"
32731,"Date of annotation",NA,"IMPC_ELZ_090_001"
32732,"Date of image capture",NA,"IMPC_ELZ_091_001"
27337,"Date of matings","date_of_matings","IMPC_FER_018_001"
21189,"Date of measurement","date_of_measurement","IMPC_HEM_022_001"
22695,"Date of necropsy",NA,"IMPC_BLK_002_001"
67600,"Date of observation","Date the welfare issue(s) were observed","IMPC_WEL_004_001"
36977,"Date of sacrifice",NA,"IMPC_PAT_030_002"
47827,"Date of sacrifice","date_of_sacrifice","IMPC_OWT_015_001"
32730,"Date of staining",NA,"IMPC_ELZ_089_001"
52079,"Date tracking equipment last calibrated","date_tracking_equipment_last_calibrated","IMPC_YMZ_027_001"
67995,"Dead cell exclusion dye",NA,"IMPC_IMM_103_002"
34650,"Dead cell exclusion dye",NA,"IMPC_IMM_103_001"
67997,"Dead cell exclusion dye catalog number",NA,"IMPC_IMM_105_002"
67996,"Dead cell exclusion dye manufacturer",NA,"IMPC_IMM_104_002"
34651,"Dead cell exclusion dye manufacturer",NA,"IMPC_IMM_104_001"
36689,"Decision",NA,"IMPC_EVP_002_001"
73221,"Delayed embryonic development",NA,"IMPC_EMA_148_001"
45491,"Delayed embryonic development",NA,"IMPC_GEM_075_001"
52424,"Descending aorta","descending_thoracic_aorta","IMPC_EMO_155_001"
32714,"Detector equipment manufacturer",NA,"IMPC_ELZ_072_001"
27651,"Detector equipment manufacturer","detector_equipment_manufacturer","IMPC_ALZ_084_001"
27652,"Detector equipment model","detector_equipment_model","IMPC_ALZ_085_001"
32715,"Detector equipment model",NA,"IMPC_ELZ_073_001"
41927,"Developmental Patterning","developmental_patterning","IMPC_GEL_020_001"
44504,"Developmental Vascular Remodelling","developmental_vascular_remodelling","IMPC_GEO_012_001"
73189,"Diaphragm",NA,"IMPC_EMA_116_001"
27622,"Diaphragm","diaphragm","IMPC_ALZ_055_001"
44843,"Diaphragm Morphology","diaphragm_morphology","IMPC_GEP_044_001"
52309,"Diencephalon","diencephalon","IMPC_EMO_040_001"
67034,"Difference in Conditioning Post-shock and Conditioning Baseline % Freezing",NA,"IMPC_FEA_107_001"
67026,"Difference in Context and Conditioning Baseline % Freezing",NA,"IMPC_FEA_105_001"
67033,"Difference in Cue Tone and Cue Baseline % Freezing",NA,"IMPC_FEA_106_001"
37431,"Difficult bleed",NA,"IMPC_CBC_055_001"
44825,"Digestive System Morphology","digestive_system_morphology","IMPC_GEP_021_001"
44824,"Digestive/alimentary","digestive_alimentary","IMPC_GEP_020_001"
19266,"Digit integrity","digit_integrity","IMPC_XRY_031_001"
46619,"Dilation Method","dilation_method","IMPC_EYE_043_001"
41929,"Direction of heart looping","direction_of_heart_looping","IMPC_GEL_022_001"
91507,"Disinfectant",NA,"IMPC_FOR_019_001"
52108,"Disinfectant","disinfectant","IMPC_LDT_025_001"
16410,"Distance from light source: if direct illumination","distance_from_light_source_if_direct_illuminaton","IMPC_OFD_031_001"
