"impcParameterOrigId","name","description","parameterId"
43550," Unresponsive to tactile stimuli"," unresponsive_to_tactile_stimuli"," IMPC_GEP_005_001"
38158," Upper lip morphology"," upper_lip_morphology"," IMPC_CSD_075_001"
38152," Upper teeth appearance"," upper_teeth_appearance"," IMPC_CSD_069_001"
37381," Urea (Blood Urea Nitrogen - BUN)"," urea"," IMPC_CBC_004_001"
37406," Uric acid"," uric_acid"," IMPC_CBC_029_001"
27609," Urinary bladder"," urinary bladder"," IMPC_ALZ_042_001"
36959," Urinary bladder"," urinary_bladder"," IMPC_PAT_023_002"
27584," Uterus"," uterus"," IMPC_ALZ_017_001"
27638," Vagina"," vagina"," IMPC_ALZ_071_001"
27618," Vas Deferens"," vas_deferens"," IMPC_ALZ_051_001"
41912," Vascular Development"," vascular_development"," IMPC_GEL_005_001"
27608," Vascular System"," vascular_system"," IMPC_ALZ_041_001"
52095," Vertical activity (rearing)"," vertical_activity_rearing"," IMPC_LDT_012_001"
27639," Vesicular Gland"," vesicular_gland"," IMPC_ALZ_072_001"
44516," Vibrissa Morphology"," vibrissa_morphology"," IMPC_GEO_028_001"
38122," Vibrissae - appearance"," vibrissae_appearance"," IMPC_CSD_024_001"
38121," Vibrissae - presence"," vibrissae_presence"," IMPC_CSD_023_001"
45447," Visceral yolk sac morphology"," visceral_yolk_sac_morphology"," IMPC_GEM_017_001"
44527," Vision/Eye"," vision_eye"," IMPC_GEO_044_001"
41922," Vitelline vasculature morphology"," vitelline_vasculature_morphology"," IMPC_GEL_015_001"
41923," Vitelline vein morphology"," vitelline_vein_morphology"," IMPC_GEL_016_001"
38161," Vocalization"," vocalization"," IMPC_CSD_078_001"
19278," Voltage settings"," voltage_settings"," IMPC_XRY_043_001"
89714," Water - pre-treatment"," water_pre_treatment"," IMPC_HOU_053_002"
89720," Water - quality monitored"," water_quality_monitored"," IMPC_HOU_052_001"
89715," Water - schedule (quantity)"," water_schedule_quantity"," IMPC_HOU_054_001"
89716," Water - supply method"," water_supply_method"," IMPC_HOU_055_001"
89762," Waveform Image Comment"," Free text comment on the waveform image. Use parameterAssociation of the image parameter to link to this text."," IMPC_ECG_026_001"
27592," White Adipose Tissue"," white_adipose_tissue"," IMPC_ALZ_025_001"
29774," White blood cell count"," white_blood_cell_count"," IMPC_HEM_001_001"
16388," Whole arena average speed"," whole_arena_average_speed"," IMPC_OFD_009_001"
16387," Whole arena permanence"," whole_arena_permanence"," IMPC_OFD_008_001"
16386," Whole arena resting time"," whole_arena_resting_time"," IMPC_OFD_007_001"
73976," Whole liver weight"," whole_liver_weight"," IMPC_OWT_023_001"
73981," Whole liver weight to body weight ratio"," whole_liver_weight_to_body_weight_ratio"," IMPC_OWT_028_001"
74113," Whole lung weight"," whole_lung_weight"," IMPC_OWT_031_001"
19269," XRay Images Whole Body Dorso Ventral"," xray_images"," IMPC_XRY_034_001"
19271," Xray equipment ID"," xray_equipment_name"," IMPC_XRY_036_001"
19272," Xray equipment manufacturer"," xray_equipment_manufacturer"," IMPC_XRY_037_001"
19273," Xray equipment model"," xray_equipment_model"," IMPC_XRY_038_001"
19237," Zygomatic bone"," zygomatic_bone"," IMPC_XRY_002_001"
44553," spina bifida"," spina_bifida"," IMPC_GEO_043_002"
